,Num,Ra,Dec,Redshift,Eiso,Liso,Epeak,Duration,Gamma0(H),Gamma0(W),Phflux(15-150),alfa,beta,PhFlux(10-1000)
600,601,133.6181,13.7768,1.243300392259192,9.672202627500808e+51,1.6786128922569442e+52,180.11879030255744,4.104,142.24200000000002,49.53,12.292,-1.114,-2.45,17.117
601,602,157.2756,-34.6765,0.4836343781785784,1.3742406325624109e+51,4.436750877106121e+50,39.100309422154005,14.288,159.894,38.681,4.239,-1.166,-2.569,6.568
602,603,319.3373,-19.4817,2.308087527076127,1.2570284784908177e+53,1.6585966506032632e+53,435.9632639435543,10.635,181.35,89.29700000000001,23.349,-1.088,-2.634,32.421
603,604,156.9157,-31.1229,1.4517358505234057,1.4432470886393203e+53,4.794421777502743e+52,625.162882546145,26.046,263.499,117.22200000000001,11.865,-0.823,-2.6489999999999996,17.462
604,605,126.4108,42.8376,4.718950761707688,1.4255823394327584e+54,3.1942751285295144e+53,1263.2173734329087,78.0,188.98,137.576,4.5,-0.8270000000000001,-2.41,6.499
605,606,20.0399,-15.9499,1.2213239033056986,9.29540306678267e+52,5.886029324146538e+51,311.36089401678925,118.435,430.214,151.043,3.37,-1.0590000000000002,-2.427,4.707
606,607,42.6321,-52.0887,1.8852910910404888,1.956708376815647e+53,3.119584518253247e+52,1227.8110042689775,55.809,1105.361,320.768,3.1919999999999997,-1.077,-2.6239999999999997,4.97
607,608,133.0211,-76.2681,1.010440997011256,1.5775406703840444e+53,2.6060516467566486e+52,547.2450319282317,31.718000000000004,208.517,101.787,15.545,-1.02,-2.475,23.006
608,609,82.8652,62.0254,3.4194329038057854,1.224583080904829e+53,5.779545262589309e+52,399.8004736485731,18.048,366.358,142.08100000000002,3.09,-0.887,-2.351,4.198
609,610,68.2944,-5.4344,1.9315230975379785,9.358684619193869e+52,1.7355687234209073e+52,308.75882421319324,51.498999999999995,162.148,78.9,3.8760000000000003,-1.0490000000000002,-2.476,5.34
610,611,280.4112,9.8581,1.360462249532966,2.067764886545555e+51,1.662056706326037e+52,194.9924981474268,0.862,357.99300000000005,70.865,10.677,-1.022,-2.603,14.585
611,612,25.4657,13.8713,2.541611267153252,3.522544742542742e+52,1.008260497095891e+53,508.4846204467869,3.8810000000000002,97.13,47.641000000000005,10.148,-1.06,-2.542,14.145
612,613,43.0175,-2.7565,1.8643391209769855,1.0255478184484692e+53,1.4623326901316052e+52,480.8883174016031,58.881,428.024,153.016,2.7260000000000004,-1.036,-2.4819999999999998,3.838
613,614,137.325,-63.8754,3.0608897236818824,1.4948798975400645e+53,9.523104926398388e+52,542.8901467706603,13.832,176.804,90.37100000000001,6.267,-0.9279999999999999,-2.5580000000000003,8.57
614,615,32.0277,-8.1131,0.9636142344679974,2.3100834052573445e+53,5.262188050264703e+51,272.10340735715516,260.327,437.902,177.878,5.827000000000001,-0.938,-2.573,7.994
615,616,48.1839,12.3787,1.1515854293512595,6.892037938530232e+52,6.29773653193349e+52,621.9112368077474,7.416,346.283,124.34,27.076999999999998,-0.9279999999999999,-2.688,40.436
616,617,322.2517,-27.0867,4.7358057266856095,2.987727558594838e+52,1.3615704734290642e+53,631.3256124106923,6.934,464.972,131.656,3.425,-0.789,-2.523,4.575
617,618,306.3931,-4.2611,3.146135979909588,1.2007951681316942e+53,9.809738329888274e+52,524.2988515408032,14.019,124.41799999999999,68.934,5.954,-0.9279999999999999,-2.4819999999999998,8.132
618,619,184.7983,-36.0448,0.737208778651448,1.067602852470944e+50,1.495637692926046e+51,13.90066920752518,0.6859999999999999,42.934,10.515999999999998,3.44,-1.008,-2.559,6.622999999999999
619,620,293.1901,5.1274,1.0762125553359196,2.908877059876767e+53,3.0079970801995154e+52,333.2951101904245,55.981,999.3989999999999,320.416,21.579,-0.855,-2.519,29.818
620,621,121.3248,-43.1483,0.4891733650683181,2.709299475551453e+51,4.624050405095752e+50,35.95003331090393,21.02,313.651,67.875,4.328,-1.022,-2.509,6.757999999999999
621,622,96.959,-62.3802,0.8611793014401867,6.23678449867828e+53,9.356053517286606e+51,587.4611468456561,271.687,388.026,193.643,8.808,-1.199,-2.5660000000000003,13.214
622,623,104.3421,12.1534,3.8173582500151713,7.0680032935521436e+53,2.4013715052405588e+53,1491.3934200678098,46.823,613.595,268.372,4.763999999999999,-1.0,-2.407,7.183
623,624,300.272,-27.7639,1.4240952832544893,1.8776589983037179e+53,1.2860252030215142e+52,586.3810659087396,94.50299999999999,251.84900000000002,118.84,3.638,-1.033,-2.49,5.309
624,625,139.2435,9.8985,0.998400562154206,2.4722745367994087e+53,2.1653335316328832e+52,569.6373100879489,81.483,623.684,227.733,11.707,-0.8059999999999999,-2.577,17.614
625,626,159.5378,76.519,1.3094501434477004,1.2707417792837255e+53,4.304285336558221e+52,502.1962825559714,23.388,695.5360000000001,219.19099999999997,15.675,-0.9490000000000001,-2.5069999999999997,22.539
626,627,169.65,-17.4801,1.5630379020374994,3.5702250144188235e+53,1.272822791920149e+53,1433.9445784986176,26.253,677.571,255.87,13.911,-0.955,-2.544,22.985
627,628,247.1461,80.1889,1.5760302155165962,1.7661559776081068e+54,2.2568902257937427e+53,3884.0838841088334,57.343999999999994,473.20099999999996,262.907,10.062999999999999,-0.995,-2.3819999999999997,18.422
628,629,279.175,-31.7589,1.5130715638428751,1.144346059079532e+53,1.707912050773493e+52,283.92616629873834,63.949,249.31799999999998,108.691,7.062,-1.139,-2.546,9.84
629,630,16.4622,-69.2068,1.947497014009813,3.588574925607086e+51,1.5361080438613107e+52,358.5332853626623,1.919,415.534,85.801,2.875,-0.885,-2.412,3.9139999999999997
630,631,140.97,-80.3551,0.5280474948479315,4.9219933727248655e+51,6.291849871938845e+51,269.60971340814757,2.6069999999999998,66.567,26.676,24.718000000000004,-0.987,-2.478,34.835
631,632,333.0521,21.1453,3.1149708316971934,2.272551458684969e+53,6.652395390909544e+52,1014.0262631664407,45.281000000000006,256.394,124.15299999999999,2.614,-0.861,-2.5860000000000003,3.823
632,633,266.0722,-77.4123,1.8849040144737264,8.6820298326589e+52,3.71970390557841e+52,401.54438608395765,22.151,139.67,70.541,8.26,-0.8959999999999999,-2.694,11.252
633,634,183.501,24.2476,1.2345077924531755,6.757268584788146e+52,4.7524670270836394e+51,138.34578263121006,107.266,159.67,73.968,4.115,-1.001,-2.5140000000000002,5.693
634,635,216.7667,-31.0415,1.25672666944015,1.12723656030465e+52,6.275457319958872e+51,111.83972751915665,12.888,136.128,49.343999999999994,4.393,-1.068,-2.27,6.303
635,636,340.5102,3.3068,0.9852867232345148,1.412120865013049e+53,7.439772830210891e+51,169.09827661619158,136.091,282.161,122.249,10.318,-0.836,-2.5810000000000004,13.770999999999999
636,637,128.6549,-8.3849,2.004533513228885,6.018832143057029e+52,2.582821956007599e+52,433.18767577294716,17.262,193.35299999999998,82.43,4.742,-1.013,-2.6060000000000003,6.567
637,638,224.0982,49.5682,1.4590908366168984,3.899366381704583e+52,3.255094074885223e+52,447.6118461488266,10.115,95.559,47.931000000000004,10.842,-1.042,-2.5269999999999997,15.364
638,639,117.5316,-6.874,4.094608260007161,8.036778663369396e+52,8.770320019663241e+52,604.8311602490434,15.967,182.951,83.369,3.032,-0.9229999999999999,-2.521,4.122
639,640,0.7257,1.8869,3.086062151451261,3.2112734566313127e+52,4.7237231585410956e+52,265.22858720199,6.482,293.887,98.137,4.374,-0.9690000000000001,-2.544,6.002000000000001
640,641,201.6256,-29.7365,1.4337479782316704,2.481125368913648e+52,5.095763536452753e+51,189.03505673222926,39.054,439.725,122.978,3.15,-1.061,-2.758,4.311
641,642,164.6609,41.7421,3.029759858827552,4.567963493187392e+52,7.757601523626599e+52,303.6023988693802,8.532,490.401,146.416,7.136,-1.068,-2.5669999999999997,9.85
642,643,344.1214,6.5734,1.3281103978610227,5.496848916332617e+52,1.5723553896664135e+52,432.41077150001706,22.138,361.065,123.124,6.079,-0.847,-2.545,8.538
643,644,15.4438,-26.1439,2.8994642791903877,1.8514387516168956e+52,3.329464119854252e+52,257.34456028997164,8.101,125.65299999999999,50.812,2.95,-0.988,-2.3209999999999997,4.102
644,645,186.4956,-42.7105,1.4929949267439369,7.501485693220102e+52,3.031467000166463e+52,314.6539286433377,16.096,172.937,79.381,12.293,-1.131,-2.557,17.158
645,646,67.7572,-63.1634,1.573503567381372,5.371202738006338e+53,1.185834857466206e+52,277.5521688446967,366.085,466.686,213.613,4.539,-0.955,-2.5639999999999996,6.162999999999999
646,647,323.8015,57.8654,0.5597514600675686,1.4875890617379717e+52,2.113045727433875e+51,368.9436580759729,55.456,401.957,106.365,6.6129999999999995,-1.123,-2.571,9.641
647,648,164.5521,-3.8908,2.1468049253897648,1.0793537278471482e+53,3.749377882211937e+52,458.0680786248689,38.338,144.17600000000002,74.712,5.461,-1.1079999999999999,-2.47,7.675
648,649,254.9604,-62.8249,1.114561255975928,1.1470308088331776e+53,2.4494352533920505e+52,344.28345710646545,38.55,235.665,104.727,16.043,-0.958,-2.474,22.394000000000002
649,650,193.9982,23.9268,3.0159476128678664,2.3546753907928084e+54,8.235310834101976e+52,1079.2692305885912,191.019,360.38800000000003,230.02200000000002,3.575,-0.985,-2.617,5.277
650,651,245.0768,6.0399,1.4035686392894315,2.230473377895429e+54,5.068099990900378e+52,2001.5645167004345,273.945,912.845,423.575,5.064,-1.01,-2.3680000000000003,8.691
651,652,97.3339,-63.8211,3.0504402764481338,2.5940540381833918e+53,1.2705027738259026e+53,704.7287906100853,34.667,229.80599999999998,117.988,6.6339999999999995,-0.847,-2.51,9.25
652,653,224.5028,14.0923,1.9028648175962817,1.3070005098173775e+53,5.873279636525691e+52,313.1017465357407,20.305999999999997,172.52700000000002,86.939,14.655999999999999,-1.0859999999999999,-2.6189999999999998,20.207
653,654,134.2383,-12.1234,0.9048861531578444,7.123690744711811e+51,5.0037501356876935e+51,271.97687879171184,7.228,178.368,54.735,6.265,-0.92,-2.559,8.603
654,655,245.4938,9.4122,0.5913204539846582,2.8131008669460826e+53,8.884051356153238e+50,158.93982386249834,1171.146,151.13,90.441,3.94,-1.124,-2.551,5.462000000000001
655,656,320.0327,30.8423,0.9567977603181808,1.8423504493253287e+53,4.907502056582586e+51,183.0886689184426,164.80700000000002,115.42,70.418,6.367999999999999,-0.961,-2.4419999999999997,8.681000000000001
656,657,271.8183,31.0079,1.329230177519526,4.6173618093558216e+52,1.8792227037752456e+52,274.26744462687316,17.430999999999997,168.77900000000002,72.035,10.179,-1.1640000000000001,-2.491,14.269
657,658,264.0446,-33.2259,2.482109564629674,6.883603344609372e+53,6.286454368104906e+53,1304.54368917664,11.58,236.783,141.624,36.69,-1.147,-2.513,55.995
658,659,308.1336,-12.3138,1.860683294878798,3.396729456926555e+53,2.0298093073513638e+52,638.7526043558277,114.90299999999999,156.59,95.56200000000001,3.253,-1.125,-2.4659999999999997,4.724
659,660,351.7296,-19.8889,1.006202390992317,3.327949612855065e+53,8.360692771022209e+52,797.5762403152121,29.39,849.779,294.103,35.141999999999996,-0.898,-2.58,55.62
660,661,340.3421,19.9077,3.874129563967809,2.2511815709157547e+52,9.462416223663145e+52,278.6224864376351,2.276,371.961,108.226,4.916,-0.818,-2.426,6.727
661,662,229.8827,68.2689,2.89273718899758,3.5171155184839386e+53,8.423519183806381e+52,1080.3568076737843,38.568000000000005,592.9580000000001,233.514,3.701,-0.996,-2.4819999999999998,5.494
662,663,60.4094,26.3448,2.251865820516656,7.843614536066207e+52,4.130730189101248e+52,526.9872658313857,16.719,136.312,68.241,4.928,-1.067,-2.459,6.944
663,664,315.8731,20.9613,1.0639425062830763,6.219114146186192e+51,1.912357791427657e+51,61.36720662844,22.658,295.203,74.869,2.844,-0.993,-2.58,4.272
664,665,358.3586,1.1375,0.8196181564902819,4.033032105786124e+52,6.311141104795998e+51,302.44411938235163,28.625,141.17700000000002,62.523999999999994,9.305,-0.9520000000000001,-2.5839999999999996,12.969000000000001
665,666,312.6431,45.772,1.985837132936124,1.7155819845394951e+53,4.7314279385507837e+52,1028.8250965021728,30.021,285.996,127.421,4.64,-1.0070000000000001,-2.5780000000000003,7.08
666,667,237.0154,85.4859,1.0411096855911404,3.615548962802834e+52,6.744088742981988e+51,286.473785660761,31.889,358.77099999999996,114.334,6.111000000000001,-0.972,-2.557,8.423
667,668,110.8072,-1.6034,2.2200237138538865,1.5694765100450704e+52,1.918510856855266e+52,257.55538568109904,8.308,178.93400000000003,62.568000000000005,3.705,-1.095,-2.592,5.117
668,669,55.6485,-32.2439,1.3918158496659183,1.984872230040146e+53,2.618519787376013e+53,579.6263099968585,3.372,745.073,247.185,78.877,-0.9590000000000001,-2.582,114.90299999999999
669,670,76.4948,15.3989,0.5157706928723337,2.9018937757266013e+53,3.7172129905915596e+51,557.276663659187,426.166,456.714,190.025,8.456,-0.883,-2.565,13.219000000000001
670,671,279.9221,-5.1411,0.8373126498795238,3.7734232559703236e+53,3.687150406431854e+52,1009.0119067541957,64.256,258.335,135.783,17.271,-0.861,-2.5660000000000003,29.203000000000003
671,672,4.5279,0.9902,1.960490115996844,5.529495920949073e+52,2.1966300940302242e+52,347.85943980589684,34.001999999999995,257.725,98.436,4.7410000000000005,-1.057,-2.571,6.5360000000000005
672,673,86.502,56.1689,2.489240520098505,1.2913755325948153e+53,2.6513956239358843e+52,196.37164931901657,79.688,163.968,83.87200000000001,3.823,-0.9620000000000001,-2.384,5.336
673,674,315.7287,-24.2152,3.0607243231311094,9.429361849857032e+52,3.351860838681093e+52,321.6025953655296,30.85,197.69400000000002,90.15899999999999,2.8169999999999997,-1.026,-2.491,3.87
674,675,317.9754,-0.0959,1.6535549623770056,2.58738011020522e+53,1.3105618527457972e+53,381.84627036667297,15.912,645.234,234.72299999999998,36.916,-1.264,-2.444,52.886
675,676,212.7798,-27.9442,2.173308025341981,1.2913579518793211e+54,9.478726847516419e+52,652.7271757165271,117.14399999999999,266.71299999999997,170.27,11.574000000000002,-1.0490000000000002,-2.639,16.566
676,677,334.7879,-50.4166,3.909949196639964,6.439245304971364e+53,2.459240489799197e+53,1156.247332814402,45.138999999999996,274.084,154.405,4.904,-0.738,-2.427,7.1739999999999995
677,678,115.5834,31.1442,2.375204783348805,1.597321825384998e+53,3.836751864266106e+52,491.0167940975903,48.434,187.293,94.954,3.969,-0.805,-2.455,5.428
678,679,272.4948,31.231,2.762062794720255,8.158466484873822e+52,9.873753725881033e+52,519.4231298599387,8.288,422.31199999999995,145.97899999999998,6.772,-0.862,-2.34,9.31
679,680,34.8446,77.9846,3.1141176079934114,1.407946888526015e+52,4.029485365352061e+52,201.1470444086309,4.647,350.534,96.20200000000001,3.7560000000000002,-1.17,-2.519,5.401
680,681,160.0144,14.1451,1.1594125437325058,1.6081401467927006e+52,2.022132013379823e+52,605.3343934013194,5.416,314.022,91.40299999999999,8.865,-1.004,-2.596,13.152999999999999
681,682,108.1383,0.6481,3.8464109588062816,5.220499379043041e+53,1.2129552542054256e+53,1027.1196514824926,44.537,357.349,177.94299999999998,3.035,-0.955,-2.395,4.363
682,683,98.0822,29.8753,3.1358410172020035,7.865097140221733e+52,3.8253544527775735e+52,326.48755440411276,19.789,614.205,186.24900000000002,3.0980000000000003,-1.126,-2.531,4.308
683,684,164.3722,-46.3274,1.5772022338977374,5.861354831693281e+52,5.873149999981605e+52,395.4851832993476,8.682,140.559,66.35,15.940999999999999,-0.8,-2.46,21.901
684,685,64.4282,25.2927,0.3869496626930615,7.97205737871042e+51,8.049765833981589e+50,22.433155888156247,36.853,460.99199999999996,105.03299999999999,12.323,-0.855,-2.475,20.843000000000004
685,686,13.7035,-6.0598,3.396582818860107,1.5418314962389647e+53,5.449250274540581e+52,394.74741467623926,29.314,606.6080000000001,206.639,3.275,-1.042,-2.448,4.511
686,687,161.4316,-65.7327,4.907528332488461,1.8713699932284443e+53,1.6322565306989022e+53,451.2393617238829,22.889,145.80200000000002,82.50299999999999,4.631,-0.9940000000000001,-2.521,6.337999999999999
687,688,184.4292,-28.5168,1.3724602589949615,1.923588940537856e+53,8.189876627270701e+51,432.47153496270437,174.752,608.006,214.729,3.397,-1.0070000000000001,-2.694,4.788
688,689,221.2163,-1.4315,1.7871786571828354,3.1674705281203604e+52,1.9525098781077908e+52,567.9665351647801,13.637,305.618,100.501,3.2,-1.025,-2.349,4.599
689,690,184.542,-43.3979,1.6351002383163322,7.117138253438849e+51,2.0265057038049632e+52,60.93432978719254,1.9909999999999999,339.966,84.12799999999999,9.606,-0.97,-2.467,15.094000000000001
690,691,74.9502,66.2848,1.8372174630113245,1.6992628711232945e+53,5.886313228137488e+52,498.5546278217177,25.409000000000002,608.651,210.486,10.876,-1.111,-2.418,15.494000000000002
691,692,320.9913,7.6122,1.1564767936260938,2.101949462233376e+53,2.6774959777078653e+52,506.37779142024834,49.943000000000005,229.75,113.904,11.444,-1.046,-2.307,16.709
692,693,96.2421,-38.7109,2.317247146049944,2.424784905482682e+52,4.6713238838534007e+52,147.45683998822662,5.921,333.153,101.814,9.306000000000001,-1.0959999999999999,-2.533,13.390999999999998
693,694,94.593,9.9007,0.5800338841173917,3.4706133805618864e+52,4.62574799752766e+51,167.70804084020926,30.361,416.301,125.39299999999999,19.874000000000002,-1.04,-2.477,27.348000000000003
694,695,74.4422,52.751,1.7283586872853465,5.829842582142741e+52,4.810509011642146e+52,721.5349006265469,11.504000000000001,186.83599999999998,80.14,7.638,-1.0070000000000001,-2.461,11.27
695,696,263.2952,-1.1873,0.9532377751016856,5.782657875361288e+53,1.1612953663283436e+52,545.8727628605128,319.936,519.956,232.416,8.937000000000001,-1.112,-2.613,13.238
696,697,314.1945,30.8298,1.7522487571844745,6.696878917538493e+52,5.915964621085355e+52,384.5474321594352,7.202999999999999,189.52700000000002,82.79899999999999,14.793,-1.028,-2.529,20.521
697,698,357.0949,-2.961,5.137744863580004,1.3658985713179893e+53,4.287571038182681e+53,780.8569078215622,6.468,507.93699999999995,179.905,7.218,-0.8540000000000001,-2.364,9.843
698,699,34.4423,76.636,2.6879904577930964,3.899523397970757e+53,6.219790513740621e+52,587.116608960218,88.914,656.7689999999999,254.31799999999998,4.906000000000001,-1.053,-2.474,6.891
699,700,122.9146,-11.0871,0.4561177021516267,9.818683299638145e+50,3.345569021954868e+50,19.03093636117148,12.296,143.06,33.959,2.926,-1.11,-2.424,5.127999999999999
700,701,109.2737,-20.0014,1.1324464789313224,8.096955891056256e+52,1.1713777940396933e+53,371.40545506291284,7.149,724.284,208.894,63.655,-0.795,-2.425,88.853
701,702,224.882,-66.785,2.2689401409467864,6.2700863174481275e+53,1.6345639057256473e+53,3963.9002154636332,27.421,213.908,130.306,3.409,-0.9359999999999999,-2.544,6.297999999999999
702,703,233.375,20.7032,2.2481245339842357,4.044151028851283e+53,1.652969922527845e+52,277.1412299371696,182.97799999999998,273.297,142.614,2.963,-0.9309999999999999,-2.557,4.006
703,704,133.2821,4.7436,0.9752974918332576,3.3137022927979654e+52,5.000950877423205e+51,161.6795267423859,48.225,107.88600000000001,50.578,6.361000000000001,-1.063,-2.395,8.818
704,705,334.314,40.2298,1.537484132654545,1.061113135453004e+52,6.569416144317855e+51,91.63447775450602,11.139000000000001,318.574,86.10600000000001,3.786,-0.878,-2.497,5.475
705,706,208.0599,30.4393,3.0783127379182225,6.126735007389676e+53,4.439321642707219e+53,885.4018048657891,28.252,239.426,139.933,18.201,-1.021,-2.324,26.337
706,707,233.4632,17.4304,1.267482349636396,1.8001623920402307e+53,3.2069810381938954e+52,584.2696380121231,44.18600000000001,124.072,73.61,10.595999999999998,-1.018,-2.375,15.609000000000002
707,708,260.6925,-25.2546,0.4937963349950479,7.376485440623181e+53,1.9729509162663546e+51,528.3524312548358,1461.638,162.514,111.473,5.602,-1.069,-2.421,8.543
708,709,140.94,2.6246,1.3777271671421474,5.129666700283731e+53,6.788256904043748e+51,364.4830000837167,594.284,579.937,245.02,2.943,-0.887,-2.6289999999999996,4.046
709,710,249.8293,25.0524,1.518988986284682,1.028531954365294e+53,8.982266508738323e+51,248.33683427206032,97.42299999999999,429.60900000000004,153.468,3.889,-1.247,-2.541,5.494
710,711,71.4882,33.2065,1.914678349491557,1.3040033059270781e+53,4.512953705290193e+52,459.35375116580286,25.301,244.945,109.781,8.27,-1.089,-2.474,11.651
711,712,323.6198,-16.6938,2.5911049458348345,1.7163169111747328e+53,3.3119502647230224e+52,328.07332288710245,48.388999999999996,159.816,86.45299999999999,4.2219999999999995,-1.022,-2.62,5.76
712,713,290.7334,-26.4996,1.410999030061511,2.0865051838826723e+53,4.297632201905893e+52,229.28503884975086,33.434,573.722,209.39700000000002,23.896,-0.897,-2.635,32.054
713,714,23.5805,-74.0195,2.1058104325098523,3.0511525916716723e+52,2.045486514785616e+52,373.34844893921974,9.405,89.947,44.191,3.81,-1.001,-2.6660000000000004,5.207000000000001
714,715,96.3526,11.5993,1.3553675227532629,1.5073900115642725e+52,7.037395755553569e+51,159.79217222916031,13.652000000000001,478.32300000000004,119.70700000000001,4.663,-0.965,-2.502,6.395
715,716,43.1699,-56.8757,1.5665943161812574,1.3859855658565174e+53,8.51625278535641e+51,138.99686861958114,131.615,434.855,162.601,4.89,-0.963,-2.766,6.747000000000001
716,717,272.2268,-54.0346,0.9078368200394168,5.124870242746777e+52,3.098342628541364e+51,159.2435436149087,110.193,226.517,89.18299999999999,5.095,-0.997,-2.511,6.962000000000001
717,718,19.4427,-54.5328,4.239380254264099,4.655708167769401e+54,3.80838083860305e+53,3299.2526727168297,165.614,900.696,474.588,3.093,-0.884,-2.593,5.331
718,719,319.6356,-39.6892,3.014497121771092,6.756415991877271e+53,9.665578736627473e+52,884.5105110715518,115.745,1207.0330000000001,418.18199999999996,4.5680000000000005,-0.9990000000000001,-2.478,6.5920000000000005
719,720,80.1516,-31.7502,0.8266300626860856,7.801282615313994e+52,2.1256308720844997e+52,350.82167648297354,17.945,111.675,59.693999999999996,28.171999999999997,-1.018,-2.57,40.029
720,721,216.4878,9.2286,1.496083011087268,2.1128475029010912e+52,5.9361178841712875e+51,273.7308764983453,19.655,258.388,83.99600000000001,2.6060000000000003,-1.011,-2.592,3.562
721,722,295.7558,11.4412,3.173418452098388,2.799651442106555e+52,3.9759517341250546e+52,314.77970891757394,7.59,191.628,72.126,2.987,-0.951,-2.43,4.085
722,723,325.6686,-22.2733,0.7611038684347247,1.3796835457861643e+51,1.0708326906807087e+51,30.331176259417127,5.497000000000001,206.55,45.911,3.27,-0.971,-2.528,5.477
723,724,340.2365,-47.647,2.2648906580446964,3.596476644551788e+52,7.902007708806526e+52,359.15555182900727,6.274,102.12200000000001,49.43,11.83,-0.97,-2.505,16.137
724,725,31.6999,-31.4939,2.5868892295469634,1.2493700003492876e+53,1.3607602285121544e+53,607.4169859694495,8.605,423.666,157.06,10.908,-0.9520000000000001,-2.468,15.279000000000002
725,726,24.5768,33.0014,2.222082410534346,3.0732984234012125e+53,1.2029143192346002e+53,598.565487436388,25.980999999999998,402.74699999999996,176.423,11.549000000000001,-0.992,-2.293,16.457
726,727,26.3246,-7.6203,1.3055686052589957,6.435425164816808e+52,9.892666959453768e+51,768.225212316525,48.744,549.602,167.261,3.003,-1.083,-2.602,4.539
727,728,221.2226,-54.6548,1.963511617311705,2.2631202770361012e+52,2.7635935001716626e+52,516.69871428352,8.726,333.865,100.79299999999999,4.162,-0.903,-2.4659999999999997,5.831
728,729,9.8519,-15.4781,3.037178334110993,1.9645128981369146e+53,1.0502150308179453e+53,659.9595884724868,25.41,278.013,127.895,6.1770000000000005,-1.0490000000000002,-2.499,8.684
729,730,193.3508,33.4254,4.056420437633057,8.073249048348616e+52,1.8859826751017457e+53,604.7675054588987,4.872,460.411,154.361,6.084,-1.121,-2.362,8.525
730,731,339.7931,6.2352,0.795090041427245,3.647523967579788e+51,1.277463052581376e+51,56.08970443603615,14.312000000000001,166.338,46.73,3.6519999999999997,-1.024,-2.487,5.457000000000001
731,732,296.4425,-73.7619,1.31946529514482,6.946680580562029e+53,1.919706417178443e+53,563.0644103811773,23.663,275.885,157.054,70.152,-1.082,-2.571,102.40700000000001
732,733,113.7979,31.93,3.105598097195785,4.563649315552495e+52,1.959838773347613e+53,423.7139401390882,2.008,145.375,65.085,14.731,-1.03,-2.5639999999999996,20.166
733,734,290.6117,-52.2152,1.752987461102795,1.5076187919074631e+53,6.81041808875937e+52,660.0519957904933,15.735999999999999,174.394,89.675,12.030999999999999,-1.004,-2.585,17.508
734,735,242.1445,43.6113,1.6607738959156024,1.0403133414040062e+53,9.071876993413821e+51,362.78324460590926,113.884,865.993,245.36,2.758,-1.043,-2.611,3.818
735,736,324.9145,30.5553,0.47356896412258,1.0897149286931685e+52,1.6626855548966117e+52,268.2101626591024,3.127,307.857,84.538,88.45,-1.133,-2.49,126.354
736,737,295.4005,72.5312,1.187844184599998,2.9421256570423344e+52,7.756005692684565e+51,318.86238352909754,24.180999999999997,126.646,55.178999999999995,5.151,-1.09,-2.58,7.204
737,738,100.2521,-6.5941,1.538006855625876,3.7966361826281287e+53,4.626351216574098e+52,856.8909076093629,51.825,662.9789999999999,254.78099999999998,9.927999999999999,-1.195,-2.563,14.98
738,739,200.5395,-21.9031,2.804482204213372,4.850816777845229e+52,2.1128366895444408e+52,187.80751611447303,30.28,229.75,89.208,2.742,-1.0290000000000001,-2.5980000000000003,3.862
739,740,161.5038,-19.2431,1.2421049032385358,1.7147577271922566e+52,3.5457495174563906e+51,161.12532829448705,46.446999999999996,403.527,109.198,2.798,-1.068,-2.4859999999999998,3.883
740,741,185.1273,35.6493,0.8338377520519028,2.488072793769714e+52,3.284408194541658e+51,352.4109366042828,38.407,141.036,57.65,3.912,-1.015,-2.4330000000000003,5.575
741,742,39.8423,34.9213,1.7874524976605566,2.590145198892988e+52,4.5569105707712323e+52,225.3959900395493,3.1919999999999997,354.662,107.324,12.148,-0.937,-2.327,16.642
742,743,121.3794,24.5089,0.232374016391653,4.701239442783005e+51,4.9322238021522505e+50,99.70657561039165,25.576,273.60900000000004,67.929,21.936999999999998,-1.0090000000000001,-2.5810000000000004,29.944000000000003
743,744,357.1781,59.9239,0.7182927097416097,1.7749283941823493e+52,1.1914979236490482e+51,211.84593645427788,87.001,458.01199999999994,119.50399999999999,2.878,-0.982,-2.533,3.9419999999999997
744,745,189.9634,-77.5685,3.0411984178126854,3.177440647550696e+53,5.752752051357214e+52,418.77260761762693,91.609,220.834,118.848,4.283,-1.09,-2.468,5.932
745,746,275.0581,12.252,1.944758382756261,2.765729879997345e+52,2.9531161416316453e+52,519.232411233658,7.478,277.483,92.12799999999999,4.825,-0.941,-2.546,6.767
746,747,317.0379,-5.0142,1.6183844730928565,8.758289617320354e+52,7.306139954037823e+51,160.6479607871926,81.074,398.746,142.168,3.347,-0.887,-2.543,4.564
747,748,36.8206,-1.0248,2.404362956148456,1.8226226787764768e+54,6.543686152812684e+52,1691.542163286097,266.728,601.885,310.26,3.3089999999999997,-1.137,-2.497,5.206
748,749,127.2011,-67.2106,1.3929433612044015,6.173339999191437e+52,1.0274609225302589e+52,387.1956419296714,38.939,360.399,125.375,4.2139999999999995,-1.168,-2.497,5.992999999999999
749,750,314.5134,-3.2518,0.932494864859958,2.892420842849851e+53,2.1084833537315376e+52,776.3226036842061,63.849,411.64599999999996,177.21200000000002,10.681,-0.977,-2.45,16.738
750,751,238.5014,45.3527,1.368347322187308,4.528355904201413e+53,2.444010654663807e+52,923.2863556598217,223.141,221.831,126.456,5.23,-1.047,-2.44,8.089
751,752,81.6413,27.1228,6.204946698035423,5.695563624419013e+52,1.601465602234938e+53,502.97020044116397,9.533999999999999,346.08,120.404,3.008,-0.9079999999999999,-2.6839999999999997,4.06
